,tokens,imputed_brand_Apple,imputed_brand_Google,imputed_brand_Missing,target
4239,yup rt mention wake iphone finish recharge mean get enough sleep last night right sxsw,1.0,0.0,0.0,0.0
4240,haha rt mention i'll bet there's lot nerd sxsw use iphone light saber app barroom brawl instead fist,1.0,0.0,0.0,2.0
4241,lol rt mention i'll bet there's lot nerd sxsw use iphone light saber app barroom brawl instead fist,1.0,0.0,0.0,2.0
4242,cool rt mention rumor apple open temporary store downtown austin sxsw ipad link,1.0,0.0,0.0,2.0
4243,srsly mention rumor apple temporary store downtown austin sxsw ipad launch link,1.0,0.0,0.0,2.0
4244,hehe rt mention march austin tx people line sxsw registration apple store mobile,1.0,0.0,0.0,0.0
4245,rt gt mention msc page guy get tattoo sxsw could win free ipad link sxsw tattoo ipad link,1.0,0.0,0.0,0.0
4246,yup rt mention ipad envy roof thanks every person sxsw,1.0,0.0,0.0,2.0
4247,ipad dj mention deck mention mention kill sxsw,1.0,0.0,0.0,0.0
4248,ipad dj mention deck mention mention kill sxsw via mentionm,1.0,0.0,0.0,0.0
4249,wow rt mention pop apple store seem pop ipad sxsw,1.0,0.0,0.0,0.0
4250,fab rt mention rt mention mention spill bean next platform flipboard iphone workin sxflip sxsw sxswi,1.0,0.0,0.0,2.0
4251,hmmm rt mention rt mention google launch major new social network call circle possibly today link sxsw,0.0,1.0,0.0,0.0
4252,lucky mention rt mention score mophie juice pack tradeshow sxsw double iphone battery,1.0,0.0,0.0,2.0
4253,sweet mention rt mention open temporary store downtown austin sxsw ipad launch link,1.0,0.0,0.0,2.0
4254,wow rt mention rt mention google launch major new social network call circle possibly today link sxsw,0.0,1.0,0.0,2.0
4255,join mention soon pm hilton ab sxsw rt mention go android developer meetup,0.0,1.0,0.0,0.0
4256,zomg rt mention special apple store sxsw ipad line block long plixi com p plixi com p,1.0,0.0,0.0,2.0
4257,good q mention purchase ipad sxsw see ppl buying white one nice frame presentation read,1.0,0.0,0.0,0.0
4258,hear mention travel across u social connection people wander around ipad shirt qr code sxsw,1.0,0.0,0.0,0.0
4259,thanks mention we're lovin mention app update iphone sure download amp familiarize w sxsw usguys,1.0,0.0,0.0,2.0
4260,hmm rt mention interrupt regularly schedule sxsw geek program big news link google circle,0.0,1.0,0.0,0.0
4261,casually mention forecast dow six day ahead base google mood analysis twitter data sxsw smvis imrich,0.0,1.0,0.0,2.0
4262,marcelosomers new version google map mobile pretty amaze vector base amp fast sxsw marcelosomers link,0.0,1.0,0.0,2.0
4263,line might start bit slow pm easily wrap around ipad sxsw gadget link,0.0,0.0,1.0,0.0
4264,mention might need go apple today think quot quot quot x quot quot w quot key wear sxsw,1.0,0.0,0.0,1.0
4265,watch mike tyson demo new iphone app sxsw,1.0,0.0,0.0,0.0
4266,million mobile user google map google map usage mobile device map sxsw,0.0,1.0,0.0,0.0
4267,get mine amp disagree rt mention peter cashmore ipad minor improvement worth unless burn sxsw,1.0,0.0,0.0,1.0
4268,ready mingle fellow sxsurrogates sxsw gsdm mention gsd amp google present industry party link,0.0,1.0,0.0,0.0
4269,spent min mention foursquare lot charge iphone get back get line digg party sxsw,1.0,0.0,0.0,0.0
4270,mention mission round table sxsw sxbrits twitter google dell microsoft icm,0.0,1.0,0.0,0.0
4271,comment bus sxsw john lennon educational tour bus iphone app link,1.0,0.0,0.0,0.0
4272,see demo google map mobile vector graphic sxsw,0.0,1.0,0.0,0.0
4273,google's mobile future elusive power quot sxsw interactive mention,0.0,1.0,0.0,0.0
4274,sxsw moment walk look iphone nearly run mention mention acc,1.0,0.0,0.0,0.0
4275,within month ipad severely autistic year old master puzzle game sxsw poursite,1.0,0.0,0.0,2.0
4276,new moose tracker google discuss importance location mobile link sxsw,0.0,1.0,0.0,0.0
4277,fit mention birthday sxsw apple release new product today happy birthday,1.0,0.0,0.0,0.0
4278,indeed info mention appleatxdt rt mention witness spectacle apple popup store sxsw link,1.0,0.0,0.0,0.0
4279,hmmmm oppty get ipad sxsw link stop tempting,1.0,0.0,0.0,0.0
4280,google rumor launch new social service call circle would think would mention sxsw,0.0,1.0,0.0,0.0
4281,important thing need design ipad gesture ability talk hand listen sxsw,1.0,0.0,0.0,0.0
4282,strong rumour abt google unveil new social network call circle sxsw look interesting link,0.0,1.0,0.0,2.0
4283,make movie ipad launch sxsw link,1.0,0.0,0.0,0.0
4284,google amp bavc launch impact dashboard sxsw web app collect host visualize data real time bavc org impact,0.0,1.0,0.0,2.0
4285,google amp bing website ranking danny sullivan duane forrester matt cutts link vizthink sxsw ogilvynotes,0.0,1.0,0.0,0.0
4286,google amp facebook official death policy vast majority digi company digitaldeath sxsw,0.0,1.0,0.0,0.0
4287,ipad mp recorder flipcam ipod laptop yup i'm go sxsw team msusxsw link,1.0,0.0,0.0,0.0
4288,bavcid impact dashboard code available quot google code github popular site quot sxsw,0.0,1.0,0.0,0.0
4289,doodle competition invite kid create doodle winner put google com celebrate awesomeness googledoodle sxsw,0.0,1.0,0.0,2.0
4290,forget sampler download unofficial sxsw torrent link,0.0,0.0,1.0,0.0
4291,charity implication rt mention google launch major new social network call circle possibly today link sxsw,0.0,1.0,0.0,0.0
4292,initial impression white ipad awesome seem much quick web browse even shitty wifi sxsw,1.0,0.0,0.0,2.0
4293,apple trump nvidia tablet game link entry friend house sxsw,1.0,0.0,0.0,2.0
4294,really tempt get ipad sxsw,1.0,0.0,0.0,2.0
4295,nope seem google circle launch today link sxsw,0.0,1.0,0.0,1.0
4296,apple seem win app world sxsw,1.0,0.0,0.0,2.0
4297,link samsung galaxy ii appear fcc team android sxsw party link android followback,0.0,1.0,0.0,0.0
4298,quot multi touch google map hotpot event sxsw link,0.0,1.0,0.0,0.0
4299,mention multiple ipad sxsw crazy,0.0,0.0,1.0,0.0
4300,quot community place web friend app quot link sxsw grauniad,0.0,0.0,1.0,0.0
4301,seattle sxsw peep today replacement iphone hand i'm back action,1.0,0.0,0.0,2.0
4302,mention twitter iphone app day head sxsw want tweet lot help,1.0,0.0,0.0,1.0
4303,st quot lcd cinema display facetime ipad facetime mention sxsw bar living room lol,0.0,0.0,1.0,0.0
4304,restore apple make smart phone i'm unleash hell sxsw,1.0,0.0,0.0,2.0
4305,saw first ipad user tell white one sxsw apple iminfanboycentral,1.0,0.0,0.0,0.0
4306,put first sticker mac sign mention iphone beta sxsw link,1.0,0.0,0.0,0.0
4307,get hand ipad sxsw mixed feeling magnetic cover overall great improvemnt,1.0,0.0,0.0,2.0
4308,get ipad courtesy pop store austin yay sxsw allow amount available ipads rise,1.0,0.0,0.0,2.0
4309,get ipad white gb wifi blue cover thing sell sxsw apple store link,1.0,0.0,0.0,2.0
4310,bring ipad surgery prayer repay sxsw tweet mention apple store w others link,1.0,0.0,0.0,0.0
4311,mention iphone crash amp fresh restore amp lose fave dali canvas pak ever get back also mention sxsw,1.0,0.0,0.0,1.0
4312,charge iphone ipad also water gummy bear sxsw hhonorsrecharge mention hilton charge station link,1.0,0.0,0.0,0.0
4313,today last day apple pop sxsw vacation start tomorrow great experience,1.0,0.0,0.0,2.0
4314,time late night ipad purchase sxsw mention apple store sxsw w others link,1.0,0.0,0.0,2.0
4315,bring macbook ipad iphone sxsw seem really practical,0.0,0.0,1.0,0.0
4316,get mophie juice pack plus iphone i'm ready sxsw double battery life ftw,1.0,0.0,0.0,2.0
4317,sound voice shot exploit apple amp best buy's day return policy imacs brilliant sxsw,1.0,0.0,0.0,2.0
4318,sound voice shot exploit apple amp best buy's day return policy imacs brilliant sxsw link,1.0,0.0,0.0,2.0
4319,way android party hewlitt packard badass thing goiing free food booze music love sxsw,0.0,1.0,0.0,0.0
4320,ahhh darn rt mention mention mention accord mention google confirm launch sxsw,0.0,1.0,0.0,1.0
4321,mention mention yes know use little quot jazz hand quot say pushio ipad win sxsw sxswi,1.0,0.0,0.0,0.0
4322,mention mention google place mention one check need check aggregator sxsw sxswedu,0.0,1.0,0.0,0.0
4323,innovation amp creativity keep mention move job available via sxsw hire hub link sxswmonster,0.0,0.0,1.0,0.0
4324,million mile day drive google map navigation assist quot marissa mayer sxsw gps biz toast,0.0,1.0,0.0,2.0
4325,next googletv ipad apps connect tv experience link sxsw connectedtv,0.0,1.0,0.0,0.0
4326,houston airport sxsw number peep texting away hysterical one iphone user covet electric outlet lol,1.0,0.0,0.0,0.0
4327,kid san antonio apple store tell ipad stock throughout texas cause ship sxsw,1.0,0.0,0.0,0.0
4328,there's app think going ons sxsw ipad hollergram link,1.0,0.0,0.0,0.0
4329,mike tyson appear sxsw promote iphone ipad game link seo sem game miketyson topnews,1.0,0.0,0.0,0.0
4330,ireport austin apple store via mention highlight co founder josh williams link sxsw,1.0,0.0,0.0,0.0
4331,arrive austin sxsw hotel room b p bring apple product mbp wife's imac ipad,1.0,0.0,0.0,0.0
4332,australian business amp profit may interested seo insight google amp bing sxsw link digibiz,0.0,1.0,0.0,2.0
4333,rt mention parabolico bh maravilha aproveitem link edchat musedchat sxsw sxswi classical,0.0,0.0,1.0,0.0
4334,mike tyson come phone near link iphone sxsw videogames tyson art cartoon,1.0,0.0,0.0,0.0
4335,fun create dynamic google doc mention opposite side killcommunity room sxsw,0.0,1.0,0.0,2.0
4336,rt mention crowley cashmore think ipad minor step tell people stand line sxsw apple pop store,1.0,0.0,0.0,2.0
4337,rt mention worry guy find iphone charger deal hipster beard right sxsw,1.0,0.0,0.0,0.0
4338,mention double fisting keynote sxsw apple link,1.0,0.0,0.0,0.0
4339,despite even back alley burlesque mention mention make panel ipad design sxsw saatchiny,1.0,0.0,0.0,0.0
4340,rt mention first apps download ipad link sxsw via mention mention,1.0,0.0,0.0,0.0
4341,lesson google one pas digital environment user want purchase across every platform one tool sxsw elonsxsw,0.0,1.0,0.0,0.0
4342,rt mention google launch major new social network call circle possibly today link sxsw twnp socmedia,0.0,1.0,0.0,2.0
4343,rt mention google preview major new social service circle sxsw today say mention link ht mention tech,0.0,1.0,0.0,0.0
4344,post google bing q mention mention mention website rank sxsw qagb link,0.0,1.0,0.0,0.0
4345,lose hour tonight sxsw attendee blame microsoft apple get credit fix christmas,1.0,0.0,0.0,2.0
4346,please hear people talk ipad preferrably sxsw hashtags really deficit life,1.0,0.0,0.0,1.0
4347,quot want buy new apple device stand line behind cause steve fedex every new product quot kawasaki sxsw,1.0,0.0,0.0,0.0
4348,innovation banking come mobile innovator apple google verizon sxsw bankinnovation,0.0,1.0,0.0,2.0
4349,i'd pay ipad person get zaarly referral march th zaarlyiscoming win sxsw link,1.0,0.0,0.0,0.0
4350,sxsw tron ipad app swish behind scenes footage amp director note syncs blueray playing film,1.0,0.0,0.0,2.0
4351,think ipad eminent type thoughtful note phone work mac book big handwriting ridic sxsw day conquer,1.0,0.0,0.0,2.0
4352,verizon iphone kick hairy butt sxsw how's amp phone sxsw,1.0,0.0,0.0,2.0
4353,verizon iphone kick hairy butt sxsw how's amp phone sxsw link,1.0,0.0,0.0,2.0
4354,woman great fessing issue admit google could better sxsw,0.0,1.0,0.0,1.0
4355,mike tyson sign autographs promote iphone box game oh mighty fall sxswi sxsw,0.0,0.0,1.0,0.0
4356,lisa cohen announce mention iphone app month sweet comcom sxsw,1.0,0.0,0.0,2.0
4357,mike tyson launch iphone game mention sxsw link tech news link,1.0,0.0,0.0,2.0
4358,want line unconfirmed apple pop store ipad sxsw,1.0,0.0,0.0,2.0
4359,wait line ipad say may leave cross finger sxsw,1.0,0.0,0.0,2.0
4360,rt mention love mention sxsw quot apple come cool technology one's ever hear go conference quot,1.0,0.0,0.0,2.0
4361,billion mile year driven google navigation mobile sxsw,0.0,1.0,0.0,0.0
4362,definition meeping google message link techi sxsw,0.0,1.0,0.0,0.0
4363,order week wait rt mention decide need ipad usguys sxsw,1.0,0.0,0.0,2.0
4364,mention party good college party feel sxsw,0.0,0.0,1.0,0.0
4365,million people go google every month get doctor information vitalscom sxsw,0.0,1.0,0.0,0.0
4366,mike tyson punchout today feel like iphone facial tattoo sxsw time machine mention link,1.0,0.0,0.0,0.0
4367,leave brain search google right brain search x best session today cover semantic web recommendation sxsw link,0.0,1.0,0.0,2.0
4368,never see many apple product life sxsw,1.0,0.0,0.0,2.0
4369,never see many head turn one point someone apple ask question reid hoffman sxsw,1.0,0.0,0.0,2.0
4370,podcast social business summit austin link mention mention sxsw listen new iphone delight,1.0,0.0,0.0,2.0
4371,rt mention t's rumor apple open temporary store downtown austin sxsw ipad launch link,1.0,0.0,0.0,2.0
4372,sit floor hyatt next outlet top iphone charge like kind tech junkie sxsw sxsw,1.0,0.0,0.0,0.0
4373,sit floor behind guy who's fondle new ipad disturb way sxsw,1.0,0.0,0.0,1.0
4374,sit ground wait ipad austin apple popup store sxsw geek link,1.0,0.0,0.0,2.0
4375,window scarborough building corner th amp congress black apple pop store born sxsw welivehere,1.0,0.0,0.0,2.0
4376,i've take sxsw iphone ipad apps grant realize amaze apps big applause designer devs sxsw,1.0,0.0,0.0,2.0
4377,make time mention podcast strange iphone corrects mention quot nostalgic quot sxsw,1.0,0.0,0.0,0.0
4378,never sxsw first year want go jumped shark rt mention rumor apple opening temp,1.0,0.0,0.0,0.0
4379,town sxsw sure check u use google place foursquare kick as deal foursquare googleplaces,0.0,1.0,0.0,2.0
4380,fun w mention new check in's feature iphone see mention late article quot roll square quot link sxsw,1.0,0.0,0.0,2.0
4381,mike tyson want iphone knockout sxsw cnet blog link,1.0,0.0,0.0,2.0
4382,mention interrupt regularly schedule sxsw geek program big news link google circle via mention,0.0,1.0,0.0,0.0
4383,rt mention what's go sxsw today share photo video ireport link cnn iphone app,1.0,0.0,0.0,2.0
4384,rt mention what's go sxsw today share photo video ireport link cnn iphone app,1.0,0.0,0.0,0.0
4385,fun google analytics berklee topspin class use great info marketing music sxsw,0.0,1.0,0.0,2.0
4386,go iphone get txts best sxsw apps link,0.0,0.0,1.0,0.0
4387,hey austin know little iphone android love music amp wanna make hour sxsw please let know,0.0,1.0,0.0,0.0
4388,correction cab driver well prepared sxsw he's get laptop blackberry iphone dashboard get regular cell,1.0,0.0,0.0,0.0
4389,apple rt mention woke sandwich iphone ipad forget much sxsw like geek spring break,1.0,0.0,0.0,2.0
4390,tlds factor google ranking remember smx get wrap edu org domain sxsw,0.0,1.0,0.0,0.0
4391,even bear yet rt mention google's sxsw party theme quot party like quot mention maggie mae's pic link,0.0,1.0,0.0,0.0
4392,get ipad i'm sxsw yes depress,1.0,0.0,0.0,2.0
4393,web page appear google qagb sxsw,0.0,1.0,0.0,0.0
4394,lol see single pc user around macbooks ipads web devs definitely apple folk sxsw apple,1.0,0.0,0.0,2.0
4395,group guy quot iphone ipad ipod touch quot quot quot decency blush least sxsw,1.0,0.0,0.0,0.0
4396,grouped nice app group aber leider nur f r iphone link sxsw,1.0,0.0,0.0,2.0
4397,wait fiona apple town somebody kidnap put record studio record new album sxsw,0.0,0.0,1.0,0.0
4398,who's gonna get ipad today weekend ipad bet line apple pop store austin sxsw huge,1.0,0.0,0.0,0.0
4399,wanna baby rt mention platform flipboard iphone team start work sxflip sxsw sxswi,1.0,0.0,0.0,0.0
4400,who's gonna leave sxsw tomorrow pm go purchase ipad map store link,1.0,0.0,0.0,0.0
4401,mention nah i'm travel sxsw call apple guy,1.0,0.0,0.0,0.0
4402,google renames augment reality contextual discovery sxsw,0.0,1.0,0.0,0.0
4403,ipad sync complete i'm live livingthedream sxsw,1.0,0.0,0.0,2.0
4404,test ncaa mmod ipad app sxsw session flawless livesteam bracket show amp ad atrix make sense mute though,1.0,0.0,0.0,2.0
4405,grrr plancast stuff export google calendar san diego pacific time shift central tme wack sxsw,0.0,1.0,0.0,1.0
4406,cancel trip austin sxsw today i'm weather find great itunes mix sxsw artist amp free link,1.0,0.0,0.0,2.0
